reaction_id	flux
Prevotella_melaninogenica_ATCC_25845__3OAR6M8_Prevotella_melaninogenica_ATCC_25845_c	1.709914
Prevotella_melaninogenica_ATCC_25845__3OAR7M8_Prevotella_melaninogenica_ATCC_25845_c	1.709914
Prevotella_melaninogenica_ATCC_25845__3OAR80_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845__3OAR8M10_Prevotella_melaninogenica_ATCC_25845_c	1.709914
Prevotella_melaninogenica_ATCC_25845__3OAR8M9_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845__3OAR9M10_Prevotella_melaninogenica_ATCC_25845_c	1.709914
Prevotella_melaninogenica_ATCC_25845__3OAS100_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845__3OAS10M11_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845__3OAS10M12_Prevotella_melaninogenica_ATCC_25845_c	1.709914
Prevotella_melaninogenica_ATCC_25845__3OAS11M12_Prevotella_melaninogenica_ATCC_25845_c	1.709914
Prevotella_melaninogenica_ATCC_25845__3OAS120_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845__3OAS12M13_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845__3OAS12M14_Prevotella_melaninogenica_ATCC_25845_c	1.709914
Prevotella_melaninogenica_ATCC_25845__3OAS13M14_Prevotella_melaninogenica_ATCC_25845_c	1.709914
Prevotella_melaninogenica_ATCC_25845__3OAS140_Prevotella_melaninogenica_ATCC_25845_c	2.008201
Prevotella_melaninogenica_ATCC_25845__3OAS160_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845__3OAS180_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845__3OAS2M3_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845__3OAS3M4_Prevotella_melaninogenica_ATCC_25845_c	1.709914
Prevotella_melaninogenica_ATCC_25845__3OAS4M3O6_Prevotella_melaninogenica_ATCC_25845_c	1.709914
Prevotella_melaninogenica_ATCC_25845__3OAS4M5_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845__3OAS4M6_Prevotella_melaninogenica_ATCC_25845_c	1.709914
Prevotella_melaninogenica_ATCC_25845__3OAS5M6_Prevotella_melaninogenica_ATCC_25845_c	1.709914
Prevotella_melaninogenica_ATCC_25845__3OAS60_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845__3OAS6M7_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845__3OAS6M8_Prevotella_melaninogenica_ATCC_25845_c	1.709914
Prevotella_melaninogenica_ATCC_25845__3OAS7M8_Prevotella_melaninogenica_ATCC_25845_c	1.709914
Prevotella_melaninogenica_ATCC_25845__3OAS80_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845__3OAS8M10_Prevotella_melaninogenica_ATCC_25845_c	1.709914
Prevotella_melaninogenica_ATCC_25845__3OAS8M9_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845__3OAS9M10_Prevotella_melaninogenica_ATCC_25845_c	1.709914
Prevotella_melaninogenica_ATCC_25845__4ABZt2	0.186470
Prevotella_melaninogenica_ATCC_25845__4HBZCL_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845__4NTPPH2_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845__5AIZCDC_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845__5DOAN_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_A5PISO_Prevotella_melaninogenica_ATCC_25845_c	1.506151
Prevotella_melaninogenica_ATCC_25845_AACOAT_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AACPS6_Prevotella_melaninogenica_ATCC_25845_c	1.709914
Prevotella_melaninogenica_ATCC_25845_AACPS7_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ABTOXy_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ABUTD_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ACALDt	0.000000
Prevotella_melaninogenica_ATCC_25845_ACBIPGT_Prevotella_melaninogenica_ATCC_25845_c	0.062157
Prevotella_melaninogenica_ATCC_25845_ACCOAC_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ACCOALYS2_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ACGAM2E_Prevotella_melaninogenica_ATCC_25845_c	2.008201
Prevotella_melaninogenica_ATCC_25845_ACGAMH_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ACGAMT_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ACKr_Prevotella_melaninogenica_ATCC_25845_c	-248.995899
Prevotella_melaninogenica_ATCC_25845_ACNML_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ACOAAGPAT140_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ACOAAGPAT160_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ACOAAGPAT180_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ACOAAGPATAI15_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ACOAAGPATAI17_Prevotella_melaninogenica_ATCC_25845_c	0.854957
Prevotella_melaninogenica_ATCC_25845_ACOAAGPATI14_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ACOAAGPATI15_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ACOAAGPATI16_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ACOAAGPATI17_Prevotella_melaninogenica_ATCC_25845_c	0.854957
Prevotella_melaninogenica_ATCC_25845_ACOATA_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ACOCT_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ACPS1_Prevotella_melaninogenica_ATCC_25845_c	0.062157
Prevotella_melaninogenica_ATCC_25845_ACt2r	-250.000000
Prevotella_melaninogenica_ATCC_25845_ADAD_Prevotella_melaninogenica_ATCC_25845_c	0.263621
Prevotella_melaninogenica_ATCC_25845_ADCL_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ADCS_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ADEt2r	-247.035372
Prevotella_melaninogenica_ATCC_25845_ADK1_Prevotella_melaninogenica_ATCC_25845_c	12.772284
Prevotella_melaninogenica_ATCC_25845_ADK10_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ADK11_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ADK2_Prevotella_melaninogenica_ATCC_25845_c	18.224261
Prevotella_melaninogenica_ATCC_25845_ADK3_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ADK5_Prevotella_melaninogenica_ATCC_25845_c	-11.406124
Prevotella_melaninogenica_ATCC_25845_ADK7_Prevotella_melaninogenica_ATCC_25845_c	-0.379624
Prevotella_melaninogenica_ATCC_25845_ADK8_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ADK9_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ADNCNT3tc	250.000000
Prevotella_melaninogenica_ATCC_25845_ADNK1_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ADOCBIK2_Prevotella_melaninogenica_ATCC_25845_c	0.062157
Prevotella_melaninogenica_ATCC_25845_ADOCBLS_Prevotella_melaninogenica_ATCC_25845_c	0.062157
Prevotella_melaninogenica_ATCC_25845_ADOCBLabc	0.000000
Prevotella_melaninogenica_ATCC_25845_ADPRDP_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ADPT_Prevotella_melaninogenica_ATCC_25845_c	2.585004
Prevotella_melaninogenica_ATCC_25845_ADSL1r_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ADSL2r_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ADSS_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AGMD_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AGMHE_Prevotella_melaninogenica_ATCC_25845_c	2.008201
Prevotella_melaninogenica_ATCC_25845_AGPAT120_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AGPAT140_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AGPAT141_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AGPAT160_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AGPAT161_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AGPAT180_Prevotella_melaninogenica_ATCC_25845_c	0.854957
Prevotella_melaninogenica_ATCC_25845_AGPAT181_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AHCYSNS_r_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AHEXASE3_Prevotella_melaninogenica_ATCC_25845_c	1.004101
Prevotella_melaninogenica_ATCC_25845_AHMMPS_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AHSERL2_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AHSERL3_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AICART_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AIHPDCOATA_Prevotella_melaninogenica_ATCC_25845_c	1.709914
Prevotella_melaninogenica_ATCC_25845_AIPDCOATA_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AIRC4_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AKP1_Prevotella_melaninogenica_ATCC_25845_c	0.186470
Prevotella_melaninogenica_ATCC_25845_ALAALA_Prevotella_melaninogenica_ATCC_25845_c	0.502050
Prevotella_melaninogenica_ATCC_25845_ALAASP1c	0.000000
Prevotella_melaninogenica_ATCC_25845_ALAGLN1c	0.000000
Prevotella_melaninogenica_ATCC_25845_ALAGLU1c	0.000000
Prevotella_melaninogenica_ATCC_25845_ALAGLY1c	0.000000
Prevotella_melaninogenica_ATCC_25845_ALAHIS1c	0.000000
Prevotella_melaninogenica_ATCC_25845_ALALEU1c	0.000000
Prevotella_melaninogenica_ATCC_25845_ALAR_Prevotella_melaninogenica_ATCC_25845_c	1.004101
Prevotella_melaninogenica_ATCC_25845_ALATHR1c	0.000000
Prevotella_melaninogenica_ATCC_25845_ALAt2r	10.096068
Prevotella_melaninogenica_ATCC_25845_ALCD4_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ALKP_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AMALT1_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AMALT2_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AMALT3_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AMALT4_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AMMQLT8_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AMOPBHL_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AMPMS2_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AMPTASECG_Prevotella_melaninogenica_ATCC_25845_c	1.652806
Prevotella_melaninogenica_ATCC_25845_AMPTASEGC_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AMY1e	0.000000
Prevotella_melaninogenica_ATCC_25845_AMY2e	0.000000
Prevotella_melaninogenica_ATCC_25845_ANS_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ANS2_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_AOXSr_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_APRAUR_Prevotella_melaninogenica_ATCC_25845_c	0.124313
Prevotella_melaninogenica_ATCC_25845_ARAI_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ARGDC_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ARGt2	4.952054
Prevotella_melaninogenica_ATCC_25845_ASAD_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ASNS2_Prevotella_melaninogenica_ATCC_25845_c	4.031297
Prevotella_melaninogenica_ATCC_25845_ASP1DC_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ASPCT_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ASPKi_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ASPO1_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ASPO5_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ASPO6_Prevotella_melaninogenica_ATCC_25845_c	0.186470
Prevotella_melaninogenica_ATCC_25845_ASPO7_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_ASPT_Prevotella_melaninogenica_ATCC_25845_c	106.979331
Prevotella_melaninogenica_ATCC_25845_ASPTA_Prevotella_melaninogenica_ATCC_25845_c	20.016917
Prevotella_melaninogenica_ATCC_25845_ASPt2r	135.245312
Prevotella_melaninogenica_ATCC_25845_ATPS4	250.000000
Prevotella_melaninogenica_ATCC_25845_BPNT_Prevotella_melaninogenica_ATCC_25845_c	0.062157
Prevotella_melaninogenica_ATCC_25845_BUTKr_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CAt4i	0.062157
Prevotella_melaninogenica_ATCC_25845_CBIAT_Prevotella_melaninogenica_ATCC_25845_c	0.062157
Prevotella_melaninogenica_ATCC_25845_CBL1abc	0.000000
Prevotella_melaninogenica_ATCC_25845_CBL2abc	0.000000
Prevotella_melaninogenica_ATCC_25845_CBPS_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CD2abc1	0.000000
Prevotella_melaninogenica_ATCC_25845_CD2t6r	0.000000
Prevotella_melaninogenica_ATCC_25845_CDOSKT_Prevotella_melaninogenica_ATCC_25845_c	0.502050
Prevotella_melaninogenica_ATCC_25845_CDPEAS_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CDPGHL_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CDPMEK_Prevotella_melaninogenica_ATCC_25845_c	5.522554
Prevotella_melaninogenica_ATCC_25845_CGLYt3_2	1.652806
Prevotella_melaninogenica_ATCC_25845_CHORM_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CHORS_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CHTBSabc	1.004101
Prevotella_melaninogenica_ATCC_25845_CLPNS140_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CLPNS160_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CLPNS180_Prevotella_melaninogenica_ATCC_25845_c	0.213739
Prevotella_melaninogenica_ATCC_25845_CLPNSAI15_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CLPNSAI17_Prevotella_melaninogenica_ATCC_25845_c	0.213739
Prevotella_melaninogenica_ATCC_25845_CLPNSI14_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CLPNSI15_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CLPNSI16_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CLPNSI17_Prevotella_melaninogenica_ATCC_25845_c	0.213739
Prevotella_melaninogenica_ATCC_25845_CMLDC_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CO2t	-216.994907
Prevotella_melaninogenica_ATCC_25845_COBALTt5	-0.062157
Prevotella_melaninogenica_ATCC_25845_CPC8MM_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CPPPGO_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CPPPGO2_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CRO4t3	0.000000
Prevotella_melaninogenica_ATCC_25845_CSNt2	0.000000
Prevotella_melaninogenica_ATCC_25845_CTPS1_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CTPS2_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CYRDAAT_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CYRDAR_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CYSS_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CYSS3r_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CYSTGL_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CYSTS_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CYTBD	116.852396
Prevotella_melaninogenica_ATCC_25845_CYTBD2	0.000000
Prevotella_melaninogenica_ATCC_25845_CYTD_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CYTDK1_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CYTDK2_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CYTDK3_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_CYTDK4_Prevotella_melaninogenica_ATCC_25845_c	1.688235
Prevotella_melaninogenica_ATCC_25845_CYTDt2r	1.688235
Prevotella_melaninogenica_ATCC_25845_CYTK1_Prevotella_melaninogenica_ATCC_25845_c	11.406124
Prevotella_melaninogenica_ATCC_25845_CYTK2_Prevotella_melaninogenica_ATCC_25845_c	0.263621
Prevotella_melaninogenica_ATCC_25845_Cuabc	0.062157
Prevotella_melaninogenica_ATCC_25845_Cut1	0.000000
Prevotella_melaninogenica_ATCC_25845_DADNK_Prevotella_melaninogenica_ATCC_25845_c	0.379624
Prevotella_melaninogenica_ATCC_25845_DADNt2r	0.000000
Prevotella_melaninogenica_ATCC_25845_DAPDC_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_DAPE_Prevotella_melaninogenica_ATCC_25845_c	23.436744
Prevotella_melaninogenica_ATCC_25845_DAPMDH_Prevotella_melaninogenica_ATCC_25845_c	23.436744
Prevotella_melaninogenica_ATCC_25845_DASYN120_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_DASYN140_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_DASYN141_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_DASYN160_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_DASYN161_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_DASYN180_Prevotella_melaninogenica_ATCC_25845_c	0.854957
Prevotella_melaninogenica_ATCC_25845_DASYN181_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_DASYNAI15_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_DASYNAI17_Prevotella_melaninogenica_ATCC_25845_c	0.854957
Prevotella_melaninogenica_ATCC_25845_DASYNI14_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_DASYNI15_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_DASYNI16_Prevotella_melaninogenica_ATCC_25845_c	0.000000
Prevotella_melaninogenica_ATCC_25845_DASYNI17_Prevotella_melaninogenica_ATCC_25845_c	0.854957
