reaction_id	min_flux	max_flux
Prevotella_melaninogenica_ATCC_25845_TP_isobut_Prevotella_melaninogenica_ATCC_25845_e	0.000000	250.000000
Prevotella_melaninogenica_ATCC_25845_TP_isocapr_Prevotella_melaninogenica_ATCC_25845_e	0.000000	161.119555
Prevotella_melaninogenica_ATCC_25845_TP_isoval_Prevotella_melaninogenica_ATCC_25845_e	0.000000	80.559778
Prevotella_melaninogenica_ATCC_25845_TP_k_Prevotella_melaninogenica_ATCC_25845_e	-0.062157	-0.055941
Prevotella_melaninogenica_ATCC_25845_TP_lac_D_Prevotella_melaninogenica_ATCC_25845_e	-250.000000	250.000000
Prevotella_melaninogenica_ATCC_25845_TP_lcts_Prevotella_melaninogenica_ATCC_25845_e	-161.789547	0.000000
Prevotella_melaninogenica_ATCC_25845_TP_leu_L_Prevotella_melaninogenica_ATCC_25845_e	-250.000000	-8.320667
Prevotella_melaninogenica_ATCC_25845_TP_lys_L_Prevotella_melaninogenica_ATCC_25845_e	-5.729689	244.391435
Prevotella_melaninogenica_ATCC_25845_TP_malt_Prevotella_melaninogenica_ATCC_25845_e	-192.817752	250.000000
Prevotella_melaninogenica_ATCC_25845_TP_man_Prevotella_melaninogenica_ATCC_25845_e	-161.789547	0.000000
Prevotella_melaninogenica_ATCC_25845_TP_met_L_Prevotella_melaninogenica_ATCC_25845_e	-107.579566	172.693676
Prevotella_melaninogenica_ATCC_25845_TP_mg2_Prevotella_melaninogenica_ATCC_25845_e	-0.062157	-0.055941
Prevotella_melaninogenica_ATCC_25845_TP_mn2_Prevotella_melaninogenica_ATCC_25845_e	-0.062157	-0.055941
Prevotella_melaninogenica_ATCC_25845_TP_mqn8_Prevotella_melaninogenica_ATCC_25845_e	-0.062157	105.158867
Prevotella_melaninogenica_ATCC_25845_TP_na1_Prevotella_melaninogenica_ATCC_25845_e	0.000000	0.000000
Prevotella_melaninogenica_ATCC_25845_TP_nac_Prevotella_melaninogenica_ATCC_25845_e	-0.124313	146.908995
Prevotella_melaninogenica_ATCC_25845_TP_nh4_Prevotella_melaninogenica_ATCC_25845_e	-250.000000	250.000000
Prevotella_melaninogenica_ATCC_25845_TP_o2_Prevotella_melaninogenica_ATCC_25845_e	-250.000000	0.000000
Prevotella_melaninogenica_ATCC_25845_TP_ocdca_Prevotella_melaninogenica_ATCC_25845_e	-1.709914	-1.538923
Prevotella_melaninogenica_ATCC_25845_TP_ocdcea_Prevotella_melaninogenica_ATCC_25845_e	0.000000	0.000000
Prevotella_melaninogenica_ATCC_25845_TP_orn_Prevotella_melaninogenica_ATCC_25845_e	-250.000000	0.000000
Prevotella_melaninogenica_ATCC_25845_TP_pb_Prevotella_melaninogenica_ATCC_25845_e	0.000000	0.000000
Prevotella_melaninogenica_ATCC_25845_TP_phe_L_Prevotella_melaninogenica_ATCC_25845_e	-3.101708	-2.791537
Prevotella_melaninogenica_ATCC_25845_TP_pheme_Prevotella_melaninogenica_ATCC_25845_e	-0.062157	-0.055941
Prevotella_melaninogenica_ATCC_25845_TP_pi_Prevotella_melaninogenica_ATCC_25845_e	-16.300979	-14.670881
Prevotella_melaninogenica_ATCC_25845_TP_pnto_R_Prevotella_melaninogenica_ATCC_25845_e	-0.124313	-0.111882
Prevotella_melaninogenica_ATCC_25845_TP_ppa_Prevotella_melaninogenica_ATCC_25845_e	0.000000	250.000000
Prevotella_melaninogenica_ATCC_25845_TP_pro_L_Prevotella_melaninogenica_ATCC_25845_e	-3.700491	-3.330442
Prevotella_melaninogenica_ATCC_25845_TP_ptrc_Prevotella_melaninogenica_ATCC_25845_e	0.000000	250.000000
Prevotella_melaninogenica_ATCC_25845_TP_pydam_Prevotella_melaninogenica_ATCC_25845_e	0.000000	0.000000
Prevotella_melaninogenica_ATCC_25845_TP_pydx_Prevotella_melaninogenica_ATCC_25845_e	-0.062157	0.000000
Prevotella_melaninogenica_ATCC_25845_TP_pydxn_Prevotella_melaninogenica_ATCC_25845_e	0.000000	0.000000
Prevotella_melaninogenica_ATCC_25845_TP_q8_Prevotella_melaninogenica_ATCC_25845_e	-0.062157	-0.055941
Prevotella_melaninogenica_ATCC_25845_TP_raffin_Prevotella_melaninogenica_ATCC_25845_e	-137.135085	0.000000
Prevotella_melaninogenica_ATCC_25845_TP_ser_L_Prevotella_melaninogenica_ATCC_25845_e	-250.000000	250.000000
Prevotella_melaninogenica_ATCC_25845_TP_sheme_Prevotella_melaninogenica_ATCC_25845_e	-0.062157	-0.055941
Prevotella_melaninogenica_ATCC_25845_TP_so4_Prevotella_melaninogenica_ATCC_25845_e	-0.062157	-0.055941
Prevotella_melaninogenica_ATCC_25845_TP_spmd_Prevotella_melaninogenica_ATCC_25845_e	-0.062157	-0.055941
Prevotella_melaninogenica_ATCC_25845_TP_strch1_Prevotella_melaninogenica_ATCC_25845_e	-51.759444	0.000000
Prevotella_melaninogenica_ATCC_25845_TP_strch2_Prevotella_melaninogenica_ATCC_25845_e	-250.000000	51.759444
Prevotella_melaninogenica_ATCC_25845_TP_succ_Prevotella_melaninogenica_ATCC_25845_e	-250.000000	250.000000
Prevotella_melaninogenica_ATCC_25845_TP_sucr_Prevotella_melaninogenica_ATCC_25845_e	-250.000000	0.000000
Prevotella_melaninogenica_ATCC_25845_TP_thm_Prevotella_melaninogenica_ATCC_25845_e	-0.062157	-0.055941
Prevotella_melaninogenica_ATCC_25845_TP_thr_L_Prevotella_melaninogenica_ATCC_25845_e	-250.000000	-3.813162
Prevotella_melaninogenica_ATCC_25845_TP_thymd_Prevotella_melaninogenica_ATCC_25845_e	-0.379624	249.490516
Prevotella_melaninogenica_ATCC_25845_TP_trp_L_Prevotella_melaninogenica_ATCC_25845_e	-0.947494	-0.852745
Prevotella_melaninogenica_ATCC_25845_TP_tsul_Prevotella_melaninogenica_ATCC_25845_e	0.000000	0.000000
Prevotella_melaninogenica_ATCC_25845_TP_ttdca_Prevotella_melaninogenica_ATCC_25845_e	-3.012302	-2.711072
Prevotella_melaninogenica_ATCC_25845_TP_tyr_L_Prevotella_melaninogenica_ATCC_25845_e	-2.422432	-2.180188
Prevotella_melaninogenica_ATCC_25845_TP_ura_Prevotella_melaninogenica_ATCC_25845_e	-250.000000	0.000000
Prevotella_melaninogenica_ATCC_25845_TP_uri_Prevotella_melaninogenica_ATCC_25845_e	-249.096309	250.000000
Prevotella_melaninogenica_ATCC_25845_TP_val_L_Prevotella_melaninogenica_ATCC_25845_e	-215.403710	-6.363339
Prevotella_melaninogenica_ATCC_25845_TP_xan_Prevotella_melaninogenica_ATCC_25845_e	-98.392696	0.000000
Prevotella_melaninogenica_ATCC_25845_TP_zn2_Prevotella_melaninogenica_ATCC_25845_e	-0.062157	-0.055941
Prevotella_melaninogenica_ATCC_25845_TP_no2_Prevotella_melaninogenica_ATCC_25845_e	0.000000	0.000000
EX__26dap_M_medium	-700.032629	-0.517103
EX__2dmmq8_medium	-105.414186	-0.199378
EX__2obut_medium	-500.000000	380.272072
EX__4abz_medium	-0.664595	0.000000
EX_Tyr_ggn_medium	0.000000	250.000000
EX_ac_medium	-645.566690	1000.000000
EX_acald_medium	-750.000000	750.000000
EX_ade_medium	-500.000000	500.000000
EX_adn_medium	-500.000000	500.000000
EX_adocbl_medium	0.000000	0.000000
EX_ala_L_medium	-759.788087	740.913539
EX_arg_L_medium	-1000.000000	630.654164
EX_asp_L_medium	-1000.000000	992.743665
EX_ca2_medium	-0.443063	-0.398757
EX_cbl1_medium	0.000000	0.000000
EX_cbl2_medium	0.000000	0.000000
EX_cd2_medium	0.000000	0.000000
EX_cgly_medium	-751.617024	-0.143438
EX_chtbs_medium	-207.065757	0.000000
EX_cl_medium	-0.443063	-0.398757
EX_co2_medium	-926.442769	1000.000000
EX_cobalt2_medium	-0.443063	-0.398757
EX_cro4_medium	0.000000	0.000000
EX_csn_medium	-500.000000	250.000000
EX_cu2_medium	-0.443063	-0.398757
EX_cytd_medium	-750.000000	384.737536
EX_dad_2_medium	-928.081670	971.211340
EX_dcyt_medium	-696.550434	750.000000
EX_dgsn_medium	-751.813580	465.850754
EX_din_medium	-500.000000	0.000000
EX_duri_medium	-500.000000	0.000000
EX_fe2_medium	-1.328943	-0.111882
EX_fe3_medium	-1.142720	0.000000
EX_for_medium	-525.006846	1000.000000
EX_fru_medium	-1000.000000	250.000000
EX_gcald_medium	-249.234042	250.664595
EX_glc_D_medium	-1000.000000	250.000000
EX_gln_L_medium	-1000.000000	995.551996
EX_gly_medium	-1000.000000	1000.000000
EX_glyc_medium	-728.864781	750.619332
EX_glygn2_medium	-51.759444	0.000000
EX_glygn4_medium	-250.000000	51.759444
EX_glygn5_medium	-250.000000	250.000000
EX_gsn_medium	-250.000000	250.000000
EX_gthox_medium	-0.031078	-0.027970
EX_gua_medium	-683.071720	500.000000
EX_h2o_medium	-1000.000000	1000.000000
EX_h2s_medium	-678.712265	500.000000
EX_h_medium	-1000.000000	800.000000
EX_hg2_medium	0.000000	0.000000
EX_his_L_medium	-745.364345	748.568027
EX_hxan_medium	-471.945263	0.000000
EX_ile_L_medium	-513.660997	728.451226
EX_ins_medium	-616.704112	558.447099
EX_inulin_medium	-15.555622	0.000000
EX_isobut_medium	-250.000000	250.000000
EX_isocapr_medium	0.000000	161.119555
EX_isoval_medium	-250.000000	80.559778
EX_k_medium	-0.443063	-0.398757
EX_lac_D_medium	-750.000000	750.000000
EX_lcts_medium	-575.124848	0.000000
EX_leu_L_medium	-758.227263	741.679333
EX_lys_L_medium	-268.725067	869.794163
EX_malt_medium	-672.837628	250.000000
EX_man_medium	-893.222596	0.000000
EX_met_L_medium	-216.738022	672.693676
EX_mg2_medium	-0.443063	-0.398757
EX_mn2_medium	-0.443063	-0.398757
EX_mqn8_medium	-0.221532	105.015430
EX_na1_medium	0.000000	0.000000
EX_nac_medium	-0.871780	418.775586
EX_nh4_medium	-1000.000000	1000.000000
EX_no2_medium	-500.000000	500.000000
EX_o2_medium	-1000.000000	0.031042
EX_ocdca_medium	-253.375168	250.780912
EX_ocdcea_medium	0.000000	0.000000
EX_orn_medium	-1000.000000	750.000000
EX_pb_medium	0.000000	0.000000
EX_phe_L_medium	-260.175096	747.208463
EX_pheme_medium	-0.443063	-0.199378
EX_pi_medium	-540.225314	462.888388
EX_pnto_R_medium	-0.443063	-0.398757
EX_ppa_medium	-212.495332	1000.000000
EX_pro_L_medium	-753.699520	746.669558
EX_ptrc_medium	-157.891798	750.000000
EX_pydam_medium	-0.221532	0.000000
EX_pydx_medium	-0.443063	0.000000
EX_pydxn_medium	-0.221526	0.000000
EX_q8_medium	-0.221532	-0.199378
EX_raffin_medium	-137.135085	0.000000
EX_ser_L_medium	-1000.000000	1000.000000
EX_sheme_medium	-0.221532	-0.199378
EX_so4_medium	-250.380907	-0.398757
EX_spmd_medium	-0.443063	157.150225
EX_strch1_medium	-51.759444	0.000000
EX_strch2_medium	-250.000000	51.759444
EX_succ_medium	-750.000000	1000.000000
EX_sucr_medium	-729.610318	0.000000
EX_thm_medium	-0.443063	-0.342816
EX_thr_L_medium	-1000.000000	746.186838
EX_thymd_medium	-1.048121	718.607201
EX_trp_L_medium	-250.947494	99.245667
EX_tsul_medium	-248.842267	0.000000
EX_ttdca_medium	-253.012302	247.288928
EX_tyr_L_medium	-504.266915	747.819812
EX_ura_medium	-1000.000000	0.000000
EX_uri_medium	-749.096309	500.000000
EX_val_L_medium	-872.200716	725.756110
EX_xan_medium	-537.653329	0.000000
EX_zn2_medium	-0.443063	-0.398757
Prevotella_melaninogenica_ATCC_25845_to_community_biomass	18.065864	20.073182
Pseudomonas_aeruginosa_NCGM2_S1_TP_15dap_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	250.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_2hyoxplac_Pseudomonas_aeruginosa_NCGM2_S1_e	0.000000	250.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_34dhpha_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	250.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_3hphac_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_4hphac_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	250.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_5mta_Pseudomonas_aeruginosa_NCGM2_S1_e	-99.283067	101.321482
Pseudomonas_aeruginosa_NCGM2_S1_TP_HC00319_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_Lcyst_Pseudomonas_aeruginosa_NCGM2_S1_e	0.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_Lkynr_Pseudomonas_aeruginosa_NCGM2_S1_e	0.000000	250.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_ac_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	250.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_acac_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	250.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_acald_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	250.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_acgam_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_adocbl_Pseudomonas_aeruginosa_NCGM2_S1_e	0.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_ala_D_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	249.096309
Pseudomonas_aeruginosa_NCGM2_S1_TP_ala_L_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	250.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_alaasp_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_alagln_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_alaglu_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_alagly_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_alahis_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_alaleu_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_alathr_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_alltn_Pseudomonas_aeruginosa_NCGM2_S1_e	0.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_arbt_Pseudomonas_aeruginosa_NCGM2_S1_e	0.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_arg_L_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	245.543151
Pseudomonas_aeruginosa_NCGM2_S1_TP_asn_L_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	250.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_aso3_Pseudomonas_aeruginosa_NCGM2_S1_e	0.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_aso4_Pseudomonas_aeruginosa_NCGM2_S1_e	0.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_asp_L_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	250.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_bhb_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	250.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_btn_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_but_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_butso3_Pseudomonas_aeruginosa_NCGM2_S1_e	0.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_ca2_Pseudomonas_aeruginosa_NCGM2_S1_e	-0.062085	-0.055941
Pseudomonas_aeruginosa_NCGM2_S1_TP_cbl1_Pseudomonas_aeruginosa_NCGM2_S1_e	0.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_cbl2_Pseudomonas_aeruginosa_NCGM2_S1_e	0.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_cd2_Pseudomonas_aeruginosa_NCGM2_S1_e	0.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_cgly_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_chol_Pseudomonas_aeruginosa_NCGM2_S1_e	0.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_cit_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	250.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_cl_Pseudomonas_aeruginosa_NCGM2_S1_e	-0.062085	-0.055941
Pseudomonas_aeruginosa_NCGM2_S1_TP_co2_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	250.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_cobalt2_Pseudomonas_aeruginosa_NCGM2_S1_e	-0.062153	-0.055941
Pseudomonas_aeruginosa_NCGM2_S1_TP_csn_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_cu2_Pseudomonas_aeruginosa_NCGM2_S1_e	-0.062157	-0.055941
Pseudomonas_aeruginosa_NCGM2_S1_TP_cynt_Pseudomonas_aeruginosa_NCGM2_S1_e	0.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_cys_L_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	250.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_dad_2_Pseudomonas_aeruginosa_NCGM2_S1_e	-178.081670	221.211340
Pseudomonas_aeruginosa_NCGM2_S1_TP_ddca_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	43.685883
Pseudomonas_aeruginosa_NCGM2_S1_TP_dgsn_Pseudomonas_aeruginosa_NCGM2_S1_e	-3.350485	215.850754
Pseudomonas_aeruginosa_NCGM2_S1_TP_drib_Pseudomonas_aeruginosa_NCGM2_S1_e	0.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_Pseudomonas_aeruginosa_NCGM2_S1_etha_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_Pseudomonas_aeruginosa_NCGM2_S1_ethso3_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_Pseudomonas_aeruginosa_NCGM2_S1_etoh_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	250.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_fe2_Pseudomonas_aeruginosa_NCGM2_S1_e	-0.248626	-0.111882
Pseudomonas_aeruginosa_NCGM2_S1_TP_fe3_Pseudomonas_aeruginosa_NCGM2_S1_e	-0.062157	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_for_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	250.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_fru_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_fum_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	250.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_galct_D_Pseudomonas_aeruginosa_NCGM2_S1_e	0.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_galt_Pseudomonas_aeruginosa_NCGM2_S1_e	0.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_galur_Pseudomonas_aeruginosa_NCGM2_S1_e	0.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_gam_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_gcald_Pseudomonas_aeruginosa_NCGM2_S1_e	-249.832177	250.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_glc_D_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	0.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_glcn_Pseudomonas_aeruginosa_NCGM2_S1_e	-250.000000	250.000000
Pseudomonas_aeruginosa_NCGM2_S1_TP_glcr_Pseudomonas_aeruginosa_NCGM2_S1_e	0.000000	0.000000
